火化去矣！,Hué hua--khì--ah! ,火去
阿公的病重甲強強欲化去矣！,A-kong ê pēnn tāng kah kiōng-kiōng-beh hua--khì--ah! ,去
火化,hué-huà,火
大事化小事，小事化無事。,"Tuā sū huà sió sū, sió sū huà bô sū. ",事事事事
風雨快過，言語僫化。,"Hong-hōo khuài kuè, giân-gí oh huà. ",過語
伊升起來做主任矣。,I sing khí-lâi tsò tsú-jīm--ah. ,做
解厄,kái-eh,解
反過來洗這面。,Píng--kuè-lâi sé tsit bīn. ,過洗
反車,píng-tshia,車
反字典,píng jī-tián,字
人咧做，天咧看。,"Lâng teh tsò, thinn teh khuànn. ",做
車夫,tshia hu,車
廿幾歲當少年。,Jia̍p-kuí huè tng siàu-liân. ,歲
死心,sí-sim,死
你若是有心欲做，就一定會成功。,"Lí nā-sī ū sim beh tsò, tō it-tīng ē sîng-kong. ",做
語文,gí-bûn,語
頭家，西瓜一斤是偌濟錢？,"Thâu-ke, si-kue tsi̍t kin sī guā-tsē tsînn? ",斤
地方,tē-hng,地
教子有方,kàu tsú iú hong,子
四方,sù-hong,四
日月,ji̍t gua̍t,月
阿月,A-gua̍t,月
月娘,gue̍h-niû,月
大月,tuā-gue̍h,月
月餅,gue̍h-piánn,月
月琴,gue̍h-khîm,月
做木的,tsò-ba̍k--ê,做
你是毋是佇外口有欠人錢？,Lí sī m̄ sī tī guā-kháu ū khiàm lâng tsînn? ,佇
伊做這途，不止仔好空。,"I tsò tsit tôo, put-tsí-á hó-khang. ",做
咱人歹代誌毋通做。,Lán lâng pháinn tāi-tsì m̄-thang tsò. ,代做
阮兜的冷氣昨暝歹去矣！,Guán tau ê líng-khì tsa-mê pháinn--khì--ah! ,去
你無代無誌歹我創啥？,Lí bô-tāi-bô-tsì pháinn guá tshòng siánn? ,代
阿明中晝食歹腹肚，所以下晡就請假轉去。,"A-bîng tiong-tàu tsia̍h-pháinn pak-tóo, sóo-í ē-poo tō tshíng-ká tńg--khì. ",去
我毋去。,Guá m̄ khì. ,去
這鼎糜煮了傷水。,Tsit tiánn muê tsú liáu siunn tsuí. ,糜煮
頭水豬仔,thâu-tsuí ti-á,豬
你歹𤆬頭，專門咧教歹囡仔大細。,"Lí pháinn-tshuā-thâu, tsuan-bûn teh kà pháinn gín-á-tuā-sè. ",細
𪜶某定定去佮一寡官夫人交際應酬。,In bóo tiānn-tiānn khì kah tsi̍t kuá kuann-hu-jîn kau-tsè ìng-siû. ,去
真久無見面矣，高夫人最近好無？,"Tsin kú bô kìnn-bīn--ah, Ko hu-jîn tsuè-kīn hó--bô? ",近
我是二八青春的少女。,Guá sī jī pat tshing-tshun ê siàu-lí. ,女
你戶口佇佗位？,Lí hōo-kháu tī tó-uī? ,佇
佇老蔣總統的手下，實施戒嚴。,"Tī lāu Tsiúnn tsóng-thóng ê tshiú-hā, si̍t-si kài-giâm. ",佇
伊的手工真幼，我的衫上愛予伊做。,"I ê tshiú-kang tsin iù, guá ê sann siōng ài hōo i tsò. ",做
日子過了真緊。,Ji̍t-tsí kuè liáu tsin kín. ,子過
今仔日的日子是好抑䆀？,Kin-á-ji̍t ê ji̍t-tsí sī hó ia̍h bái? ,子
日子真歹過。,Ji̍t-tsí tsin pháinn kuè. ,子過
這个木匠做的木工袂䆀。,Tsit ê ba̍k-tshiūnn tsò ê ba̍k-kang bē-bái. ,做
欲做風颱矣，天井愛關關咧，雨才袂潑入來。,"Beh tsò-hong-thai--ah, thinn-tsénn ài kuainn-kuainn--leh, hōo tsiah bē phuah--ji̍p-lâi. ",做
阿母當佇天井內曝被。,A-bú tng tī thinn-tsénn lāi pha̍k phuē. ,佇被
查某人月內若無做好，後擺身體會較䆀。,"Tsa-bóo-lâng gue̍h-lāi nā bô tsò hó, āu-pái sin-thé ē khah bái. ",月做體
舊曆正月初九是天公生。,Kū-li̍k tsiann gue̍h tshe-káu sī Thinn-kong-senn. ,月初
我限你一月日的時間，共欠的錢還予伊了。,"Guá hān lí tsi̍t gue̍h-ji̍t ê sî-kan, kā khiàm ê tsînn hîng hōo i liáu. ",月
做人毋通遐歹心。,Tsò-lâng m̄-thang hiah pháinn-sim. ,做
準做天反地亂，你嘛袂用得烏白來。,"Tsún-tsò thinn-huán-tē-luān, lí mā bē-īng-tit oo-pe̍h lâi. ",做地
這件代誌無講閣無打緊，講起來就心火著。,"Tsit kiānn tāi-tsì bô kóng koh--bô-tánn-kín, kóng--khí-lâi tō sim-hué to̍h. ",代火
你去共我買一个酒斗仔。,Lí khì kā guá bé tsi̍t ê tsiú-táu-á. ,去
勸世歌是咧勸人毋通做歹代的。,Khuàn-sè-kua sī teh khǹg lâng m̄-thang tsò pháinn-tāi--ê. ,做代
好代毋通知，歹代直直來交纏。,"Hó tāi m̄ thong-ti, pháinn-tāi ti̍t-ti̍t lâi kau-tînn. ",代代
伊愛閣月外日才會轉來。,I ài koh gue̍h-guā-ji̍t tsiah ē tńg--lâi. ,月
伊佮阿仁原本感情誠好，近來煞為著生理的代誌反目。,"I kah a jîn guân-pún kám-tsîng tsiânn hó, kīn-lâi suah uī tio̍h sing-lí ê tāi-tsì huán-bo̍k. ",近代
遮的物件你若有欠用就提去。,Tsia ê mi̍h-kiānn lí nā ū khiàm-īng tō the̍h--khì. ,去
我囥佇桌頂的文件是啥人提去？,Guá khǹg tī toh-tíng ê bûn-kiānn sī siánn-lâng the̍h--khì? ,佇去
你工課著愛好好仔做，毋通學人做歹囝。,"Lí khang-khuè tio̍h ài hó-hó-á tsò, m̄-thang o̍h lâng tsò pháinn-kiánn. ",課做做
天地顛倒反,thinn-tē tian-tò-píng,地
天地遐爾仔大，攏無我會當去的所在。,"Thinn-tē hiah-nī-á tuā, lóng bô guá ē-tàng khì ê sóo-tsāi. ",地去
拜天地,pài thinn-tē,地
我無佮意伊做代誌的方式。,Guá bô kah-ì i tsò tāi-tsì ê hong-sik. ,做代
伊身體欠安，才會無來上班。,"I sin-thé khiàm-an, tsiah-ē bô lâi siōng-pan. ",體
烏白罵人是毋好的代誌。,Oo-pe̍h mē--lâng sī m̄ hó ê tāi-tsì. ,代
這件代誌毋好講出去。,Tsit kiānn tāi-tsì m̄-hó kóng--tshut-khì. ,代去
恁遮的少年家毋通傷衝碰，逐項代誌攏愛想予伊較斟酌咧。,"Lín tsia-ê siàu-liân-ke m̄-thang siunn tshóng-pōng, ta̍k hāng tāi-tsì lóng ài siūnn hōo i khah tsim-tsiok--leh. ",代
若是一个毋好勢，代誌就去了了矣。,"Nā-sī tsi̍t ê m̄ hó-sè, tāi-tsì tō khì-liáu-liáu--ah. ",代去
彼个人真歹死。,Hit ê lâng tsin pháinn-sí. ,死
伊死的時陣真歹死。,I sí ê sî-tsūn tsin pháinn-sí. ,死死
伊去予彼个毋成人氣甲欲死。,I khì hōo hit ê m̄-tsiânn-lâng khì kah beh sí. ,去死
你欲騎跤踏車，手扞仔著愛扞予伊好。,"Lí beh khiâ kha-ta̍h-tshia, tshiú-huānn-á tio̍h-ài huānn hōo i hó. ",車
毋成猴，閣會考第一名。,"M̄-tsiânn-kâu, koh ē khó tē-it miâ. ",第
天色已經無早，我欲轉去矣！,"Thinn-sik í-king bô tsá, guá beh tńg--khì--ah! ",去
我看伊做的歹代誌毋但按呢爾爾。,Guá khuànn i tsò ê pháinn tāi-tsì m̄-nā án-ne niā-niā. ,做代
伊毋但寄付錢，閣去做義工。,"I m̄-nā kià-hù tsînn, koh khì tsò gī-kang. ",去做
代誌做好矣，你毋免來矣。,"Tāi-tsì tsò hó--ah, lí m̄-bián lâi--ah. ",代做
厝是阿公的手尾放落來的。,Tshù sī a-kong ê tshiú-bué pàng--lo̍h-lâi-ê. ,尾
伊月尾欲去高雄看𪜶後生。,I gue̍h-bué beh khì Ko-hiông khuànn in hāu-senn. ,月尾去
我手尾力無夠，捾袂起來。,"Guá tshiú-bué-la̍t bô-kàu, kuānn bē khí--lâi. ",尾
遐的查埔囡仔手真賤，愛掣查某囡仔的毛尾仔。,"Hia ê tsa-poo gín-á tshiú tsin tsiān, ài tshuah tsa-bóo gín-á ê mn̂g-bué-á. ",尾
這个客戶真歹扭搦，我看你閣揣一个人佮你去好矣。,"Tsit ê kheh-hōo tsin pháinn-liú-la̍k, guá khuànn lí koh tshuē tsi̍t ê lâng kah lí khì hó--ah. ",去
伊有家己的想法，毋過毋敢開喙反抗𪜶阿爸的決定。,"I ū ka-kī ê siūnn-huat, m̄-koh m̄ kánn khui-tshuì huán-khòng in a-pah ê kuat-tīng. ",過
阮兜魚櫥仔的魚仔攏反肚矣。,Guán tau hî-tû-á ê hî-á lóng píng-tōo--ah. ,魚魚
你這馬當咧心狂火著，千萬毋通做決定。,"Lí tsit-má tng-teh sim-kông-hué-to̍h, tshian-bān m̄-thang tsò kuat-tīng. ",火做
這个囡仔真歹育飼。,Tsit ê gín-á tsin pháinn-io-tshī. ,飼
今仔日佇高速公路發生一件反車的意外。,Kin-á-ji̍t tī ko-sok kong-lōo huat-sing tsi̍t kiānn píng-tshia ê ì-guā. ,佇車
這款工課恁文身的根本做袂來。,Tsit khuán khang-khuè lín bûn-sin--ê kin-pún tsò bē lâi. ,課根做
踏水車,ta̍h tsuí-tshia,車
人若予人比並做精牲就足毋值矣！,Lâng nā hōo lâng pí-phīng tsò tsing-senn tō tsiok m̄-ta̍t--ah! ,做
我規暝反來反去睏袂去。,Guá kui-mê píng-lâi-píng-khì khùn bē khì. ,去去
伊講話按呢反來反去，毋知伊到底是欲按怎。,"I kóng-uē án-ne píng-lâi-píng-khì, m̄ tsai i tàu-té sī beh án-tsuánn. ",去底
阿英仔誠歹命，自細漢爸母就過身矣。,"A-ing--á tsiânn pháinn-miā, tsū sè-hàn pē-bú tō kuè-sin--ah. ",自細過
毛呼龜粿粽，紅包隨你送。,"Môo-honn-ku kué-tsàng, âng-pau suî lí sàng. ",粿
有緣才會當做夫妻，恁就莫閣冤矣啦！,"Ū-iân tsiah ē-tàng tsò hu-tshe, lín tō mài koh uan--ah--lah! ",做妻
伊真歹性地，磕袂著就欲共人罵。,"I tsin pháinn-sìng-tē, kha̍p-bē-tio̍h tō beh kā lâng mē. ",地
你著愛攑雨傘去，毋拄好落雨就用會著。,"Lí tio̍h ài gia̍h hōo-suànn khì, m̄-tú-hó lo̍h-hōo tō īng ē tio̍h. ",去
欲過年矣，厝內的歹物愛摒摒咧。,"Beh kuè-nî--ah, tshù-lāi ê pháinn-mi̍h ài piànn-piànn--leh. ",過
遐敢若有一个歹物，毋通過去。,"Hia kánn-ná ū tsi̍t ê pháinn-mi̍h, m̄-thang kuè--khì. ",過去
我跤底生一粒水疱。,Guá kha-té senn tsi̍t lia̍p tsuí-phā. ,底
你問我的代誌我攏毋知，你去問別人。,"Lí mn̄g guá ê tāi-tsì guá lóng m̄ tsai, lí khì mn̄g pa̍t-lâng. ",代去
伊予車挵一下毋知人。,I hōo tshia lòng tsi̍t-ē m̄-tsai-lâng. ,車
人欲來揣你算數矣，你閣毋知死。,"Lâng beh lâi tshuē lí sǹg-siàu--ah, lí koh m̄-tsai-sí. ",死
逐家攏毋知影伊走去佗位。,Ta̍k-ke lóng m̄ tsai-iánn i tsáu khì tó-uī. ,去
伊是我拄過上歹剃頭的人。,I sī guá tú--kuè siōng pháinn-thì-thâu ê lâng. ,過
飯猶未煮好，你先去食一塊餅止枵。,"Pn̄g iáu-buē tsú hó, lí sing khì tsia̍h tsi̍t tè piánn tsí-iau. ",未煮去
初三四，月眉意。,"Tshe-sann-sì, gue̍h-bâi ì. ",初四月
洗手面,sé tshiú-bīn,洗
我愛對佗一方面去才揣會著這項物件？,Guá ài tuì tó tsi̍t hong-bīn khì tsiah tshuē ē tio̍h tsit hāng mi̍h-kiānn? ,去
伊煮的物件真歹食。,I tsú ê mi̍h-kiānn tsin pháinn-tsia̍h. ,煮
你做甲遐辛苦閣予人嫌，實在真毋值！,"Lí tsò kah hiah sin-khóo koh hōo lâng hiâm, si̍t-tsāi tsin m̄-ta̍t! ",做
這件代誌我毋准你按呢做。,Tsit kiānn tāi-tsì guá m̄-tsún lí án-ne tsò. ,代做
伊毋但無抾恨，反倒轉閣來共咱鬥相共。,"I m̄-nā bô khioh-hīn, huán-tò-tńg koh lâi kā lán tàu-sann-kāng. ",抾恨
天時不如地利。,Thian-sî put-jû tē-lī. ,如地
伊日時攏無佇厝裡。,I ji̍t--sî lóng bô tī tshù--lí. ,佇
我毋捌出國過。,Guá m̄ bat tshut-kok--kuè. ,過
伊毋捌字。,I m̄ bat jī. ,字
伊佇病院做文書，一月日趁萬外箍。,"I tī pēnn-īnn tsò bûn-su, tsi̍t gue̍h-ji̍t thàn bān-guā khoo. ",佇做書月
這種藥草糊佇空喙，會當止疼。,"Tsit tsióng io̍h-tsháu kôo tī khang-tshuì, ē-tàng tsí-thiànn. ",佇
你買這欲創啥？咱兜少缺！,Lí bé tse beh tshòng siánn? Lán tau tsió-khueh! ,缺
你咧展啥物寶？少缺人毋捌看過喔？,Lí teh tián siánn-mih pó? Tsió-khueh lâng m̄ bat khuànn--kuè--ooh? ,缺過
你若欠缺，先提伊的去用。,"Lí nā khiàm-khueh, sing the̍h i ê khì īng. ",缺去
看你閣欠缺偌濟，我來想辦法。,"Khuànn lí koh khiàm-khueh guā-tsē, guá lâi siūnn pān-huat. ",缺
伊在生的時陣做真濟好代，死了後一定會上天堂。,"I tsāi-senn ê sî-tsūn tsò tsin tsē hó tāi, sí liáu-āu it-tīng ē tsiūnn thian-tông. ",做代死
伊最近看起來誠心爽。,I tsuè-kīn khuànn--khí-lâi tsiânn sim-sóng. ,近
天理昭昭，地理何在？,"Thian-lí tsiau-tsiau, tē-lí hô tsāi? ",地
請你佇遮頓手痕。,Tshiánn lí tī tsia tǹg tshiú-hûn. ,佇
天頂天公，地下母舅公。,"Thinn-tíng Thinn-kong, tē-ē bú-kū-kong. ",地
做人著愛想予伊開，較袂心悶。,"Tsò-lâng tio̍h ài siūnn hōo i khui, khah bē sim-būn. ",做
老母心悶咧做兵的囝。,Lāu-bú sim-būn teh tsò ping ê kiánn. ,做
這件代誌毋著的人是你。,Tsit kiānn tāi-tsì m̄-tio̍h ê lâng sī lí. ,代
你傷過主動啦，伊會歹勢。,"Lí siunn-kuè tsú-tōng--lah, i ē pháinn-sè. ",過
咱會佇遮相拄，攏是天意。,"Lán ē tī tsia sio-tú, lóng sī thinn-ì. ",佇
這魚仔真臭臊，予人鼻著強欲反腹。,"Tse hî-á tsin tshàu-tsho, hōo lâng phīnn-tio̍h kiōng-beh píng-pak. ",魚
伊專門佇後壁講人的歹話。,I tsuan-bûn tī āu-piah kóng lâng ê pháinn-uē. ,佇
伊捌足濟種做瓷仔的手路。,I bat tsiok tsē tsióng tsò huî-á ê tshiú-lōo. ,做
伊這款做法手路傷粗啦。,I tsit khuán tsò-huat tshiú-lōo siunn tshoo--lah. ,做
雖然𪜶兜真散赤，毋過𪜶的囡仔攏真有出脫。,"Sui-jiân in tau tsin sàn-tshiah, m̄-koh in ê gín-á lóng tsin ū tshut-thuat. ",過
人是教授，你是毋捌字，你是欲佮人按怎比較。,"Lâng sī kàu-siū, lí sī m̄ bat-jī, lí sī beh kah lâng án-tsuánn pí-kàu. ",字
伊是做水電的啦！,I sī tsò tsuí-tiān--ê--lah! ,做
你這款人，啥物夭壽代誌做袂出來！,"Lí tsit khuán lâng, siánn-mih iáu-siū tāi-tsì tsò bē tshut--lâi! ",代做
你這个夭壽短命的，共我的錢提去輸了了。,"Lí tsit ê iáu-siū-té-miā--ê, kā guá ê tsînn the̍h khì su-liáu-liáu. ",短去
我反對你這款的做法。,Guá huán-tuì lí tsit khuán ê tsò-huat. ,做
我欲去買一本手摺簿仔轉來記數。,Guá beh khì bé tsi̍t pún tshiú-tsih-phōo-á tńg lâi kì-siàu. ,去
這條水管破去矣。,Tsit tiâu tsuí-kóng phuà--khì--ah. ,去
有酒矸，通賣無，歹銅舊錫簿仔紙通賣無？,"Ū tsiú-kan, thang bē--bô, pháinn-tâng-kū-siah phōo-á-tsuá thang bē--bô? ",紙
明仔載𪜶一陣人欲去海邊仔引魂。,Bîn-á-tsài in tsi̍t tīn lâng beh khì hái-pinn-á ín-hûn. ,去
反對的人是少數，你就放心去做。,"Huán-tuì ê lâng sī tsió-sòo, lí tō hòng-sim khì tsò. ",去做
欠數這款代誌我做袂出來。,Khiàm-siàu tsit khuán tāi-tsì guá tsò bē tshut--lâi. ,代做
今仔日有一个和尚來遮化緣。,Kin-á-ji̍t ū tsi̍t ê huê-siūnn lâi tsia huà-iân. ,和
比論講這件代誌，咱應該愛按呢做。,"Pí-lūn kóng tsit kiānn tāi-tsì, lán ìng-kai ài án-ne tsò. ",代做
今仔日你去𨑨迌，有心適無？,"Kin-á-ji̍t lí khì tshit-thô, ū sim-sik--bô? ",去
囡仔人毋通坐戶橂。,Gín-á-lâng m̄-thang tsē hōo-tīng. ,坐
伊這个人歹積德，後擺會無好尾。,"I tsit ê lâng pháinn-tsik-tik, āu-pái ē bô hó-bué. ",尾
我月頭愛納厝稅錢。,Guá gue̍h-thâu ài la̍p tshù-suè tsînn. ,月稅
看報紙允頭路,khuànn pò-tsuá ín-thâu-lōo,紙允
自彼改地動了後，阮兜的天篷就必去矣。,"Tsū hit kái tē-tāng liáu-āu, guán tau ê thian-pông tō pit--khì--ah. ",自改地去
火車起行會霆水螺。,Hué-tshia khí-kiânn ē tân-tsuí-lê. ,火車螺
未來社會會變按怎，真歹講。,"Bī-lâi siā-huē ē piàn án-tsuánn, tsin pháinn-kóng. ",未
後日遮欲舉行一場比賽。,Āu--ji̍t tsia beh kí-hîng tsi̍t tiûnn pí-sài. ,舉賽
現代的水觳仔塑膠做的較濟。,Hiān-tāi ê tsuí-khok-á sok-ka tsò--ê khah tsē.,代做
伊車駛傷緊，駛甲規台車反輾轉。,"I tshia sái siunn kín, sái kah kui tâi tshia píng-liàn-tńg. ",車駛駛車
這件代誌若是傳出去，會真歹聽。,"Tsit kiānn tāi-tsì nā-sī thuân--tshut-khì, ē tsin pháinn-thiann. ",代去
三更半暝走去墓仔埔，你敢毋驚去看著歹物仔？,"Sann-kenn-puànn-mê tsáu khì bōng-á-poo, lí kám m̄ kiann khì khuànn tio̍h pháinn-mih-á? ",去去
大地動會予人心驚膽嚇。,Tuā tē-tāng ē hōo lâng sim-kiann-tánn-hiannh. ,地
門簾仔著火矣。,Mn̂g-lî-á to̍h-hué--ah. ,火
電火,tiān-hué,火
火化去矣。,Hué hua--khì--ah. ,火去
火大,hué-tuā,火
火氣大,hué-khì tuā,火
退火,thè-hué,退火
雞跤爪,ke-kha-jiáu,雞
有其父必有其子。,Iú kî hū pit iú kî tsú. ,子
木字爿,bo̍k jī-pîng,字
這支螺絲的牙萎去矣！,Tsit ki lôo-si ê gâ ui--khì--ah! ,螺去
姜子牙,Khiong Tsú-gâ,子
若想著這層代誌，我就火大。,"Nā siūnn-tio̍h tsit tsân tāi-tsì, guá tō hué-tuā. ",代火
阮阿公攑爪仔欲去整理菜園。,Guán a-kong gia̍h jiáu-á beh khì tsíng-lí tshài-hn̂g. ,去
彼隻貓仔的爪仔真利，毋通去予伊抓著。,"Hit tsiah niau-á ê jiáu-á tsin lāi, m̄-thang khì hōo i jiàu--tio̍h. ",去
火舌湠去誠緊，一目𥍉仔就共厝燒了了矣。,"Hué-tsi̍h thuànn khì tsiânn kín, tsi̍t-ba̍k-nih-á tō kā tshù sio-liáu-liáu--ah. ",火去
阿三仔彼箍無路用人，干焦會曉佇牛牢內觸牛母爾爾。,"A-sam--á hit khoo bô-lōo-īng lâng, kan-na ē-hiáu tī gû-tiâu-lāi tak gû-bó niā-niā. ",佇
放煙火的時陣愛注意，才袂去予火星噴著。,"Pàng ian-hué ê sî-tsūn ài tsù-ì, tsiah bē khì hōo hué-tshenn phùn--tio̍h. ",火去火
這馬較少人咧燃火炭。,Tsit-má khah tsió lâng teh hiânn hué-thuànn. ,火
交朋友愛注意，毋通去交著王哥柳哥。,"Kau pîng-iú ài tsù-ì, m̄-thang khì kau tio̍h Ông--ko-Liú--ko. ",去
這个牛牢內底有幾隻牛犅？,Tsit ê gû-tiâu lāi-té ū kuí tsiah gû-káng? ,底
伊定定佇這箍圍仔佮人冤家相拍，又閣欲食毋討趁，袂輸王爺咧。,"I tiānn-tiānn tī tsit khoo-uî-á kah lâng uan-ke sio-phah, iū-koh beh tsia̍h m̄ thó-thàn, bē-su ông-iâ--leh. ",佇
舊年遮火燒山，樹仔攏燒了了矣。,"Kū-nî tsia hué-sio-suann, tshiū-á lóng sio-liáu-liáu--ah. ",火
𪜶兜當咧火燒厝，你緊去叫𪜶老爸轉去。,"In tau tng-teh hué-sio-tshù, lí kín khì kiò in lāu-pē tńg--khì. ",火去去
就是天氣傷熱，毋才會火燒埔。,"Tō sī thinn-khì siunn jua̍h, m̄-tsiah ē hué-sio-poo. ",火
六月火燒埔，真正會熱死人。,"La̍k-gue̍h hué-sio-poo, tsin-tsiànn ē jua̍h-sí lâng. ",月火死
伊敢若牛螕咧，欲叫伊出錢是無可能的代誌。,"I kánn-ná gû-pi--leh, beh kiò i tshut tsînn sī bô khó-lîng ê tāi-tsì. ",代
你講話若火雞母咧。,Lí kóng-uē ná hué-ke-bó--leh. ,火雞
世事,sè-sū,事
捾桶仔丼一聲就跋入去鼓井內矣。,Kuānn-tháng-á tôm tsi̍t siann tō pua̍h ji̍p-khì kóo-tsénn lāi--ah. ,去
你今仔日欲出去𨑨迌乎？,Lí kin-á-ji̍t beh tshut-khì tshit-thô--honnh? ,去
仕途,sū-tôo,仕
出仕,tshut-sū,仕
紅仕,âng-sū,仕
八仙過海,pat-sian kuè-hái,過
時代,sî-tāi,代
古代,kóo-tāi,代
第二代,tē jī tāi,第代
第三代,tē sann tē,第代
後代,āu-tē,代
代誌,tāi-tsì,代
可憐代,khó-liân-tāi,代
以你的經驗來看，這件代誌是按怎發生的？,"Í lí ê king-giām lâi khuànn, tsit kiānn tāi-tsì sī án-tsuánn huat-sing--ê? ",代
新店溪以南,Sin-tiàm-khe í lâm,溪
第一冊,tē-it tsheh,第
伊媠甲若仙女。,I suí kah ná sian-lí. ,女
伊的病哪會好甲遐爾仔緊？敢是去食著仙丹？,I ê pēnn ná ē hó kah hiah-nī-á kín? Kám sī khì tsia̍h-tio̍h sian-tan? ,去
你想欲判我的罪，著愛有充分的證據。,"Lí siūnn-beh phuànn guá ê tsuē, tio̍h ài ū tshiong-hun ê tsìng-kì. ",罪據
這種好食的大餅，是阮祖先世代流傳落來的。,"Tsit tsióng hó tsia̍h ê tuā-piánn, sī guán tsóo-sian sè-tāi liû-thuân--lo̍h-lâi ê. ",代
